source	target	weight
TGFB2	CD4	702
TGFB2	SNAI2	613
TGFB2	FGF4	524
TGFB2	FGF20	509
TGFB2	FGF22	513
TGFB2	TIMP1	696
TGFB2	MMP2	721
TGFB2	TGFB1	957
TGFB2	HGF	647
TGFB2	SERPINE1	774
TGFB2	CSF3	408
TGFB2	CCL2	712
TGFB2	COL1A1	606
TGFB2	NFKB1	406
TGFB2	IL2	512
TGFB2	CCND1	450
TGFB2	FGF6	522
TGFB2	IFNG	597
TGFB2	LOX	522
TGFB2	IL4	564
TGFB2	TGFB3	930
TGFB2	TWIST1	480
TGFB2	SNAI1	603
TGFB2	SOX9	667
TGFB2	PXDN	452
TGFB2	JAG1	460
TGFB2	PDGFRA	445
TGFB2	NT5E	407
TGFB2	THBS1	892
TGFB2	CDH1	595
TGFB2	PDGFRB	654
TGFB2	SMAD2	941
TGFB2	MAPK3	443
TGFB2	IL1A	568
TGFB2	IL1B	615
TGFB2	KDR	638
TGFB2	FGF2	789
TGFB2	WNT5A	480
TGFB2	STAT3	501
TGFB2	FGF10	542
TGFB2	ICAM1	415
TGFB2	EGF	590
TGFB2	FGF7	740
TGFB2	CDH2	546
TGFB2	TP53	496
TGFB2	FGF18	526
TGFB2	EGFR	711
TGFB2	FLT1	400
TGFB2	ALB	464
TGFB2	CSF2	519
TGFB2	SHH	479
TGFB2	MMP3	448
TGFB2	IL13	502
TGFB2	CXCL8	584
TGFB2	FGF5	502
TGFB2	MET	427
TGFB2	FGF8	498
TGFB2	MMP1	630
TGFB2	GSK3B	411
TGFB2	CSF1	441
TGFB2	SMAD3	966
TGFB2	FGF3	497
TGFB2	SMAD4	877
TGFB2	FN1	829
TGFB2	PXDNL	431
TGFB2	FGF17	498
TGFB2	ENG	710
TGFB2	IL10	626
TGFB2	CD274	439
TGFB2	DKK1	419
TGFB2	MMP9	780
TGFB2	CXCL12	512
TGFB2	TNFSF11	554
TGFB2	AKT1	695
TGFB2	CXCL1	437
TGFB2	FGF9	534
TGFB2	RHOA	418
TGFB2	VEGFC	435
TGFB2	FGF13	585
TGFB2	ITGB1	755
TGFB2	BMP2	722
TGFB2	CD8A	673
TGFB2	CTNNB1	595
TGFB2	NOTCH1	410
TGFB2	CDH5	452
TGFB2	TGFA	674
TGFB2	TGFBR1	998
TGFB2	PTGS2	631
TGFB2	PTPRC	408
TGFB2	TNF	791
TGFB2	CXCR4	410
TGFB2	CD44	509
TGFB2	FGFR1	588
TGFB2	ACTB	477
TGFB2	GAPDH	597
TGFB2	FGF16	507
TGFB2	IGF1	740
TGFB2	IGF1R	642
TGFB2	RUNX2	483
TGFB2	MYC	439
TGFB2	INS	476
TGFB2	PECAM1	480
TGFB2	HIF1A	462
TGFB2	CCN2	725
TGFB2	IL6	819
TGFB2	NGF	410
TGFB2	IGF2	462
TGFB2	SPP1	511
TGFB2	IL17A	482
TGFB2	BDNF	424
TGFB2	JUN	651
TGFB2	EDN1	515
TGFB2	SRC	674
THBS1	CD4	817
THBS1	FGF4	480
THBS1	FGF20	477
THBS1	FGF22	506
THBS1	TIMP1	762
THBS1	MMP2	985
THBS1	TGFB1	985
THBS1	HGF	550
THBS1	SERPINE1	819
THBS1	CCL2	742
THBS1	COL1A1	896
THBS1	NFKB1	437
THBS1	CCND1	428
THBS1	FGF6	474
THBS1	IFNG	452
THBS1	LOX	807
THBS1	TGFB3	890
THBS1	TWIST1	401
THBS1	SNAI1	620
THBS1	BMP4	407
THBS1	APOE	649
THBS1	PXDN	440
THBS1	JAG1	599
THBS1	CDH2	585
THBS1	FGF18	490
THBS1	SMAD2	534
THBS1	HIF1A	616
THBS1	FN1	999
THBS1	CCN2	749
THBS1	SMAD3	535
THBS1	PDGFRB	437
THBS1	IGF2	572
THBS1	CDH1	624
THBS1	IL6	772
THBS1	FGF3	454
THBS1	EGF	581
THBS1	SRC	516
THBS1	EDN1	641
THBS1	JUN	493
THBS1	SMAD4	428
THBS1	KDR	873
THBS1	TP53	720
THBS1	STAT3	526
THBS1	SPP1	731
THBS1	CXCR4	461
THBS1	MMP1	611
THBS1	CD44	767
THBS1	TNF	567
THBS1	IL1B	581
THBS1	MET	627
THBS1	FGF10	507
THBS1	IGF1	658
THBS1	IGF1R	401
THBS1	IL1A	434
THBS1	FGF16	499
THBS1	CASP3	418
THBS1	GAPDH	519
THBS1	ACTB	538
THBS1	BCL2	405
THBS1	PECAM1	628
THBS1	INS	456
THBS1	ICAM1	670
THBS1	MYC	681
THBS1	AGT	425
THBS1	FGF7	552
THBS1	FGF2	841
THBS1	CTNNB1	516
THBS1	CDKN2A	667
THBS1	NOTCH1	400
THBS1	CDH5	427
THBS1	TGFBR1	490
THBS1	WNT3A	507
THBS1	TLR4	501
THBS1	PTPRC	423
THBS1	ERBB2	461
THBS1	PTGS2	498
THBS1	ENG	650
THBS1	AKT1	587
THBS1	EGFR	708
THBS1	FGF8	451
THBS1	CXCL12	553
THBS1	MMP9	997
THBS1	CSF1	416
THBS1	FLT1	544
THBS1	CXCL8	713
THBS1	IL10	451
THBS1	FGF5	456
THBS1	CD34	450
THBS1	RHOA	422
THBS1	FGF9	501
THBS1	PTEN	476
THBS1	FOS	569
THBS1	CXCL1	607
THBS1	SOX2	502
THBS1	MAPK3	427
THBS1	CD8A	418
THBS1	MMP3	516
THBS1	BMP2	492
THBS1	ITGB1	989
THBS1	FGF13	584
THBS1	VEGFC	558
THBS1	VCAM1	668
THBS1	ALB	463
THBS1	FGF17	476
MMP3	CD4	659
MMP3	SNAI2	472
MMP3	FGF4	463
MMP3	FGF20	433
MMP3	FGF22	424
MMP3	MAPK1	500
MMP3	TIMP1	999
MMP3	MMP2	527
MMP3	TGFB1	787
MMP3	HGF	691
MMP3	SERPINE1	877
MMP3	CSF3	648
MMP3	CCL2	806
MMP3	COL1A1	678
MMP3	NFKB1	695
MMP3	IL2	471
MMP3	CCND1	474
MMP3	FGF6	434
MMP3	IFNG	725
MMP3	LOX	669
MMP3	IL4	655
MMP3	TGFB3	477
MMP3	TWIST1	421
MMP3	SNAI1	652
MMP3	BMP4	596
MMP3	SOX9	592
MMP3	APOE	821
MMP3	PXDN	547
MMP3	CDH1	739
MMP3	PDGFRB	404
MMP3	SMAD2	498
MMP3	MAPK3	645
MMP3	IL1A	807
MMP3	IL1B	832
MMP3	KDR	404
MMP3	FGF2	743
MMP3	WNT5A	446
MMP3	STAT3	892
MMP3	FGF10	438
MMP3	ICAM1	579
MMP3	LEF1	534
MMP3	EGF	558
MMP3	FGF7	506
MMP3	CDH2	494
MMP3	TP53	507
MMP3	FGF18	468
MMP3	EGFR	737
MMP3	PPARG	423
MMP3	VCAM1	565
MMP3	ALB	540
MMP3	CSF2	575
MMP3	INS	643
MMP3	PECAM1	483
MMP3	BCL2	478
MMP3	AGT	422
MMP3	IL13	481
MMP3	RUNX2	485
MMP3	MYC	623
MMP3	FGF16	432
MMP3	IGF1	522
MMP3	ACTB	585
MMP3	GAPDH	757
MMP3	CASP3	575
MMP3	ESR1	409
MMP3	TNF	853
MMP3	CD44	530
MMP3	MMP1	985
MMP3	CXCR4	418
MMP3	EDN1	610
MMP3	SPP1	997
MMP3	IL17A	763
MMP3	BDNF	409
MMP3	JUN	587
MMP3	NGF	443
MMP3	PXDNL	531
MMP3	FGF3	435
MMP3	IL6	887
MMP3	CCN2	834
MMP3	FN1	936
MMP3	SMAD3	452
MMP3	HIF1A	558
MMP3	ITGB1	441
MMP3	BMP2	418
MMP3	FGF17	424
MMP3	VEGFC	496
MMP3	FGF13	424
MMP3	CXCL1	821
MMP3	FOS	488
MMP3	FGF9	444
MMP3	DKK1	416
MMP3	MMP9	956
MMP3	CXCL12	576
MMP3	FGF8	424
MMP3	TNFSF11	613
MMP3	AKT1	588
MMP3	FGF5	429
MMP3	IL10	837
MMP3	CXCL8	821
MMP3	CSF1	401
MMP3	PTPRC	406
MMP3	TLR4	510
MMP3	PTGS2	673
MMP3	CCK	450
MMP3	CDKN2A	433
MMP3	LEP	447
MMP3	CTNNB1	576
IGF1R	SNAI2	441
IGF1R	FGF4	853
IGF1R	FGF20	855
IGF1R	FGF22	854
IGF1R	MMP2	689
IGF1R	TGFB1	744
IGF1R	HGF	955
IGF1R	NFKB1	506
IGF1R	CCND1	676
IGF1R	GLI1	407
IGF1R	FGF6	850
IGF1R	NANOG	416
IGF1R	LOX	588
IGF1R	SNAI1	483
IGF1R	BMP4	469
IGF1R	SOX9	593
IGF1R	PXDN	570
IGF1R	JAG1	600
IGF1R	KRAS	971
IGF1R	PDGFRA	540
IGF1R	POU5F1	410
IGF1R	CDH1	742
IGF1R	PDGFRB	613
IGF1R	SMAD2	518
IGF1R	IL1B	641
IGF1R	KDR	552
IGF1R	FGF2	900
IGF1R	STAT3	921
IGF1R	FGF10	874
IGF1R	LEF1	664
IGF1R	EGF	997
IGF1R	FGF7	857
IGF1R	CDH2	556
IGF1R	TP53	853
IGF1R	ERBB2	993
IGF1R	FGF18	848
IGF1R	EGFR	989
IGF1R	FLT1	419
IGF1R	PPARG	648
IGF1R	KIT	563
IGF1R	VCAM1	581
IGF1R	ALB	496
IGF1R	ANXA5	509
IGF1R	SHH	431
IGF1R	FOS	490
IGF1R	CD34	408
IGF1R	CASP3	631
IGF1R	FGF5	850
IGF1R	LEP	666
IGF1R	HNF4A	417
IGF1R	MET	629
IGF1R	FGF8	848
IGF1R	SOX2	637
IGF1R	GSK3B	643
IGF1R	CSF1	746
IGF1R	SMAD3	480
IGF1R	FGF3	849
IGF1R	SMAD4	512
IGF1R	FN1	875
IGF1R	PXDNL	556
IGF1R	NF1	503
IGF1R	FGF17	849
IGF1R	MTOR	872
IGF1R	PTGS2	433
IGF1R	NGF	846
IGF1R	JUN	574
IGF1R	RUNX2	402
IGF1R	PTEN	880
IGF1R	MMP9	688
IGF1R	ENG	509
IGF1R	SRC	996
IGF1R	BMP2	447
IGF1R	WT1	442
IGF1R	EDN1	593
IGF1R	CD274	445
IGF1R	FGF9	859
IGF1R	IGF1	999
IGF1R	CXCL12	634
IGF1R	ITGB1	836
IGF1R	CCK	443
IGF1R	GAPDH	600
IGF1R	INS	999
IGF1R	BCL2	781
IGF1R	TNFSF11	678
IGF1R	IL6	571
IGF1R	CXCR4	697
IGF1R	IGF2	999
IGF1R	FGFR1	627
IGF1R	FGF13	447
IGF1R	CD44	480
IGF1R	TNF	630
IGF1R	FGF16	855
IGF1R	RHOA	470
IGF1R	TGFA	887
IGF1R	ESR1	999
IGF1R	PTPRC	572
IGF1R	IL10	593
IGF1R	BDNF	907
IGF1R	CDKN2A	639
IGF1R	PROM1	416
IGF1R	HIF1A	752
IGF1R	AKT1	619
IGF1R	MYC	712
IGF1R	VEGFC	780
IGF1R	ACTB	627
IGF1R	CTNNB1	985
IGF1R	KITLG	768
IGF1R	CDH5	492
IGF1R	NOTCH1	685
SHH	SNAI2	524
SHH	FGF4	928
SHH	FGF20	830
SHH	FGF22	826
SHH	TGFB1	591
SHH	HGF	642
SHH	CCND1	625
SHH	GLI1	979
SHH	FGF6	797
SHH	NANOG	739
SHH	LOX	467
SHH	TGFB3	532
SHH	TWIST1	473
SHH	SNAI1	613
SHH	BMP4	922
SHH	SOX9	705
SHH	PXDN	481
SHH	GFAP	609
SHH	JAG1	616
SHH	KRAS	537
SHH	PDGFRA	617
SHH	POU5F1	620
SHH	CDH1	590
SHH	PDGFRB	494
SHH	SMAD2	726
SHH	MAPK3	460
SHH	IL1B	418
SHH	KDR	494
SHH	FGF2	749
SHH	WNT5A	669
SHH	STAT3	556
SHH	FGF10	924
SHH	LEF1	768
SHH	EGF	783
SHH	FGF7	817
SHH	CDH2	554
SHH	TP53	645
SHH	ERBB2	635
SHH	FGF18	813
SHH	EGFR	777
SHH	WNT3A	775
SHH	KIT	464
SHH	WNT1	805
SHH	ALB	511
SHH	MET	435
SHH	ESR1	652
SHH	TNF	436
SHH	CD44	725
SHH	CXCR4	506
SHH	FGFR1	682
SHH	WNT10B	547
SHH	INS	560
SHH	PECAM1	486
SHH	BCL2	532
SHH	RUNX2	659
SHH	MYC	651
SHH	FGF16	811
SHH	HNF4A	552
SHH	IGF1	628
SHH	PROM1	610
SHH	ACTB	552
SHH	GAPDH	586
SHH	CASP3	700
SHH	CCN2	409
SHH	FN1	716
SHH	PAX6	829
SHH	KITLG	455
SHH	SMAD3	702
SHH	HIF1A	504
SHH	SRC	421
SHH	GSK3B	709
SHH	SPP1	420
SHH	BDNF	725
SHH	SMAD4	531
SHH	JUN	441
SHH	NGF	463
SHH	IGF2	479
SHH	PXDNL	481
SHH	FGF3	848
SHH	IL6	505
SHH	DKK1	614
SHH	MMP9	471
SHH	CXCL12	516
SHH	FGF8	954
SHH	AKT1	667
SHH	FGF5	799
SHH	IL10	558
SHH	CXCL8	480
SHH	MTOR	411
SHH	BMP2	832
SHH	FGF17	853
SHH	FGF13	639
SHH	RHOA	670
SHH	CD34	471
SHH	SOX2	824
SHH	FGF9	882
SHH	PTEN	718
SHH	SEM1	400
SHH	NOTCH1	665
SHH	CDKN2A	473
SHH	CTNNB1	870
SHH	TLR4	418
SHH	KLF4	538
SHH	NES	703
SHH	TGFBR1	430
POU5F1	SNAI2	676
POU5F1	FGF4	745
POU5F1	FGF20	682
POU5F1	FGF22	685
POU5F1	MMP2	426
POU5F1	TGFB1	552
POU5F1	HGF	457
POU5F1	COL1A1	442
POU5F1	NFKB1	411
POU5F1	CCND1	612
POU5F1	GLI1	607
POU5F1	FGF6	685
POU5F1	NANOG	999
POU5F1	TWIST1	671
POU5F1	SNAI1	711
POU5F1	BMP4	742
POU5F1	SOX9	693
POU5F1	PXDN	579
POU5F1	GFAP	638
POU5F1	JAG1	459
POU5F1	KRAS	464
POU5F1	PDGFRA	528
POU5F1	NT5E	699
POU5F1	CTNNB1	999
POU5F1	FGF2	931
POU5F1	FGF7	698
POU5F1	PPARG	478
POU5F1	CDKN2A	510
POU5F1	CDH5	491
POU5F1	NOTCH1	633
POU5F1	ANXA5	515
POU5F1	CCK	509
POU5F1	KIT	707
POU5F1	WNT3A	559
POU5F1	NES	835
POU5F1	KLF4	994
POU5F1	ERBB2	506
POU5F1	WT1	456
POU5F1	PTPRC	623
POU5F1	ENG	707
POU5F1	MTOR	400
POU5F1	FGF5	733
POU5F1	AKT1	750
POU5F1	EGFR	575
POU5F1	MMP9	478
POU5F1	CXCL12	472
POU5F1	FGF8	735
POU5F1	DKK1	512
POU5F1	PTEN	545
POU5F1	FGF9	695
POU5F1	MAPK3	475
POU5F1	SOX2	999
POU5F1	CD34	723
POU5F1	FGF13	611
POU5F1	ALB	677
POU5F1	FGF17	713
POU5F1	WNT1	417
POU5F1	BMP2	478
POU5F1	ITGB1	654
POU5F1	SMAD2	928
POU5F1	HIF1A	650
POU5F1	WNT5A	459
POU5F1	CDH2	689
POU5F1	FGF18	685
POU5F1	SMAD3	962
POU5F1	KITLG	545
POU5F1	PDGFRB	400
POU5F1	FN1	600
POU5F1	PAX6	803
POU5F1	IL6	541
POU5F1	CDH1	852
POU5F1	FGF3	689
POU5F1	EGF	698
POU5F1	PXDNL	574
POU5F1	IGF2	554
POU5F1	KDR	577
POU5F1	SMAD4	720
POU5F1	JUN	480
POU5F1	TP53	824
POU5F1	BDNF	512
POU5F1	SPP1	475
POU5F1	STAT3	946
POU5F1	GSK3B	583
POU5F1	SRC	407
POU5F1	LEF1	741
POU5F1	CD44	819
POU5F1	CXCR4	626
POU5F1	TNF	423
POU5F1	THY1	738
POU5F1	ESR1	678
POU5F1	MET	446
POU5F1	GAPDH	818
POU5F1	CASP3	598
POU5F1	ACTB	695
POU5F1	PROM1	846
POU5F1	FGF10	711
POU5F1	HNF4A	590
POU5F1	IGF1	521
POU5F1	FGF16	684
POU5F1	MYC	956
POU5F1	RUNX2	581
POU5F1	PECAM1	620
POU5F1	BCL2	601
POU5F1	INS	629
NF1	MAPK1	485
NF1	CCL2	475
NF1	CCND1	542
NF1	GFAP	470
NF1	KRAS	996
NF1	PDGFRA	804
NF1	PDGFRB	546
NF1	MAPK3	547
NF1	KDR	424
NF1	STAT3	483
NF1	LEF1	620
NF1	EGF	469
NF1	TP53	880
NF1	ERBB2	771
NF1	EGFR	847
NF1	KIT	715
NF1	ALB	481
NF1	FOS	629
NF1	CD34	446
NF1	MET	482
NF1	SOX2	434
NF1	SMAD4	873
NF1	AKT1	803
NF1	MTOR	616
NF1	CD274	552
NF1	RHOA	522
NF1	PTEN	874
NF1	SEM1	400
NF1	CDKN2A	772
NF1	NOTCH1	588
NF1	CTNNB1	555
NF1	WT1	540
NF1	NES	450
NF1	ESR1	687
NF1	FGFR1	618
NF1	CD44	574
NF1	MYC	643
NF1	GAPDH	404
NF1	PAX6	503
NF1	KITLG	551
NF1	HIF1A	405
NF1	SRC	476
NF1	JUN	446
NF1	IGF2	548
GSK3B	CD4	429
GSK3B	SNAI2	816
GSK3B	FGF4	495
GSK3B	FGF20	502
GSK3B	FGF22	471
GSK3B	MAPK1	742
GSK3B	MMP2	571
GSK3B	TGFB1	634
GSK3B	HGF	502
GSK3B	CCL2	454
GSK3B	NFKB1	713
GSK3B	CCND1	987
GSK3B	GLI1	570
GSK3B	FGF6	453
GSK3B	IFNG	492
GSK3B	NANOG	590
GSK3B	LOX	408
GSK3B	TWIST1	477
GSK3B	SNAI1	978
GSK3B	BMP4	574
GSK3B	SOX9	730
GSK3B	APOE	703
GSK3B	PXDN	684
GSK3B	GFAP	456
GSK3B	JAG1	518
GSK3B	KRAS	596
GSK3B	CDH1	894
GSK3B	SMAD2	610
GSK3B	IL1A	416
GSK3B	IL1B	636
GSK3B	FGF2	601
GSK3B	WNT5A	695
GSK3B	STAT3	804
GSK3B	FGF10	498
GSK3B	ICAM1	417
GSK3B	LEF1	824
GSK3B	EGF	632
GSK3B	FGF7	497
GSK3B	CDH2	667
GSK3B	TP53	992
GSK3B	ERBB2	575
GSK3B	FGF18	461
GSK3B	EGFR	574
GSK3B	WNT3A	937
GSK3B	PPARG	634
GSK3B	WNT1	900
GSK3B	VCAM1	452
GSK3B	ALB	674
GSK3B	ANXA5	598
GSK3B	WNT10B	558
GSK3B	FOS	543
GSK3B	CXCL8	620
GSK3B	CD34	401
GSK3B	CASP3	747
GSK3B	FGF5	484
GSK3B	LEP	463
GSK3B	HNF4A	919
GSK3B	MET	555
GSK3B	FGF8	496
GSK3B	SOX2	606
GSK3B	EDN1	412
GSK3B	SRC	867
GSK3B	BDNF	672
GSK3B	JUN	908
GSK3B	SMAD4	590
GSK3B	SPP1	441
GSK3B	NGF	520
GSK3B	IGF2	418
GSK3B	FGF3	455
GSK3B	IL6	682
GSK3B	PXDNL	680
GSK3B	FN1	573
GSK3B	PAX6	420
GSK3B	CCN2	446
GSK3B	SMAD3	950
GSK3B	HIF1A	653
GSK3B	INS	753
GSK3B	PECAM1	423
GSK3B	BCL2	731
GSK3B	RUNX2	873
GSK3B	MYC	996
GSK3B	AGT	485
GSK3B	PROM1	491
GSK3B	FGF16	481
GSK3B	IGF1	674
GSK3B	GAPDH	817
GSK3B	ACTB	847
GSK3B	ESR1	629
GSK3B	TNF	649
GSK3B	CXCR4	448
GSK3B	CD44	574
GSK3B	TLR4	577
GSK3B	KLF4	528
GSK3B	NES	478
GSK3B	PTGS2	573
GSK3B	TGFBR1	424
GSK3B	CCK	584
GSK3B	SEM1	400
GSK3B	CDKN2A	501
GSK3B	NOTCH1	809
GSK3B	CTNNB1	999
GSK3B	BMP2	512
GSK3B	CD8A	408
GSK3B	ITGB1	478
GSK3B	FGF13	418
GSK3B	FGF17	453
GSK3B	RHOA	659
GSK3B	FGF9	503
GSK3B	PTEN	906
GSK3B	TNFSF11	447
GSK3B	AKT1	996
GSK3B	DKK1	731
GSK3B	MMP9	612
GSK3B	CXCL12	423
GSK3B	IL10	526
GSK3B	MTOR	784
GSK3B	CD274	569
NGF	CD4	418
NGF	FGF4	677
NGF	FGF20	694
NGF	FGF22	702
NGF	MAPK1	585
NGF	TIMP1	425
NGF	MMP2	422
NGF	TGFB1	753
NGF	HGF	769
NGF	SERPINE1	419
NGF	CSF3	514
NGF	CCL2	623
NGF	NFKB1	711
NGF	IL2	507
NGF	CCND1	407
NGF	FGF6	703
NGF	IFNG	607
NGF	IL4	585
NGF	BMP4	401
NGF	APOE	609
NGF	PXDN	698
NGF	GFAP	653
NGF	PDGFRA	755
NGF	NT5E	451
NGF	PDGFRB	773
NGF	MAPK3	743
NGF	IL1A	608
NGF	IL1B	728
NGF	KDR	876
NGF	FGF2	869
NGF	STAT3	867
NGF	FGF10	679
NGF	ICAM1	426
NGF	EGF	866
NGF	FGF7	706
NGF	CDH2	442
NGF	TP53	532
NGF	ERBB2	849
NGF	FGF18	701
NGF	EGFR	892
NGF	FLT1	758
NGF	THY1	514
NGF	PPARG	403
NGF	KIT	786
NGF	ALB	763
NGF	CSF2	546
NGF	IL13	516
NGF	FOS	669
NGF	CXCL8	577
NGF	CD34	467
NGF	CASP3	858
NGF	FGF5	708
NGF	LEP	480
NGF	MET	755
NGF	FGF8	684
NGF	SOX2	400
NGF	CSF1	608
NGF	FGF3	677
NGF	FN1	574
NGF	PXDNL	683
NGF	FGF17	696
NGF	MTOR	425
NGF	PTGS2	526
NGF	CCN2	423
NGF	NES	642
NGF	IGF2	685
NGF	IL6	747
NGF	EDN1	533
NGF	SRC	541
NGF	IL17A	508
NGF	BDNF	698
NGF	JUN	652
NGF	HIF1A	637
NGF	KITLG	612
NGF	FGF16	695
NGF	IGF1	840
NGF	GAPDH	602
NGF	ACTB	585
NGF	INS	707
NGF	PECAM1	408
NGF	BCL2	623
NGF	MYC	418
NGF	FGFR1	772
NGF	TNF	714
NGF	CXCR4	414
NGF	CD44	415
NGF	ESR1	628
NGF	PTPRC	432
NGF	TLR4	463
NGF	CTNNB1	477
NGF	CCK	411
NGF	TGFA	675
NGF	NOTCH1	449
NGF	RHOA	749
NGF	PTEN	426
NGF	FGF9	691
NGF	CXCL1	452
NGF	BMP2	612
NGF	ITGB1	564
NGF	FGF13	603
NGF	ENG	419
NGF	AKT1	818
NGF	MMP9	545
NGF	CXCL12	583
NGF	IL10	662
MMP1	CD4	445
MMP1	SNAI2	449
MMP1	FGF4	443
MMP1	FGF20	403
MMP1	FGF22	400
MMP1	TIMP1	999
MMP1	MMP2	930
MMP1	TGFB1	812
MMP1	HGF	708
MMP1	SERPINE1	773
MMP1	CSF3	421
MMP1	CCL2	774
MMP1	COL1A1	767
MMP1	NFKB1	659
MMP1	IL2	441
MMP1	CCND1	477
MMP1	FGF6	411
MMP1	IFNG	706
MMP1	LOX	517
MMP1	IL4	486
MMP1	TGFB3	417
MMP1	TWIST1	415
MMP1	SNAI1	640
MMP1	PXDN	483
MMP1	CDH1	527
MMP1	SMAD2	457
MMP1	MAPK3	487
MMP1	IL1A	798
MMP1	IL1B	873
MMP1	KDR	431
MMP1	FGF2	737
MMP1	STAT3	869
MMP1	FGF10	401
MMP1	ICAM1	720
MMP1	EGF	778
MMP1	FGF7	492
MMP1	CDH2	444
MMP1	TP53	515
MMP1	ERBB2	426
MMP1	FGF18	422
MMP1	EGFR	694
MMP1	FLT1	409
MMP1	VCAM1	567
MMP1	ALB	483
MMP1	CSF2	508
MMP1	IL13	428
MMP1	FOS	687
MMP1	CXCL8	762
MMP1	CASP3	492
MMP1	FGF5	414
MMP1	CTNNB1	486
MMP1	TGFA	418
MMP1	CDKN2A	412
MMP1	TLR4	446
MMP1	PTGS2	757
MMP1	AKT1	578
MMP1	TNFSF11	699
MMP1	MMP9	974
MMP1	CXCL12	534
MMP1	CSF1	408
MMP1	IL10	737
MMP1	FGF9	405
MMP1	CXCL1	752
MMP1	BMP2	425
MMP1	ITGB1	400
MMP1	FGF13	442
MMP1	VEGFC	498
MMP1	FGF17	402
MMP1	HIF1A	672
MMP1	FN1	792
MMP1	CCN2	570
MMP1	SMAD3	428
MMP1	IGF2	581
MMP1	IL6	854
MMP1	FGF3	403
MMP1	PXDNL	466
MMP1	SRC	406
MMP1	EDN1	629
MMP1	JUN	842
MMP1	IL17A	712
MMP1	SPP1	534
MMP1	CXCR4	469
MMP1	CD44	512
MMP1	TNF	724
MMP1	ESR1	410
MMP1	IGF1	669
MMP1	FGF16	403
MMP1	GAPDH	575
MMP1	ACTB	507
MMP1	PECAM1	420
MMP1	BCL2	447
MMP1	INS	407
MMP1	MYC	434
MMP1	AGT	429
AGT	CD4	528
AGT	FGF4	632
AGT	FGF20	648
AGT	FGF22	648
AGT	MAPK1	566
AGT	TIMP1	578
AGT	MMP2	642
AGT	TGFB1	812
AGT	HGF	454
AGT	SERPINE1	498
AGT	CSF3	416
AGT	CCL2	729
AGT	COL1A1	461
AGT	NFKB1	588
AGT	IL2	449
AGT	FGF6	649
AGT	IFNG	607
AGT	LOX	532
AGT	IL4	653
AGT	APOE	853
AGT	PXDN	615
AGT	GFAP	612
AGT	PDGFRB	404
AGT	SMAD2	632
AGT	MAPK3	706
AGT	IL1A	588
AGT	IL1B	731
AGT	KDR	462
AGT	FGF2	580
AGT	STAT3	805
AGT	FGF10	634
AGT	ICAM1	659
AGT	EGF	573
AGT	FGF7	655
AGT	TP53	605
AGT	FGF18	649
AGT	EGFR	551
AGT	FLT1	423
AGT	PPARG	677
AGT	VCAM1	685
AGT	ALB	868
AGT	IL13	409
AGT	FOS	613
AGT	CXCL8	860
AGT	CASP3	606
AGT	FGF5	650
AGT	LEP	719
AGT	FGF8	628
AGT	SOX2	432
AGT	SMAD3	613
AGT	FGF3	645
AGT	SMAD4	412
AGT	FN1	790
AGT	PXDNL	609
AGT	FGF17	648
AGT	MTOR	531
AGT	INS	863
AGT	PECAM1	504
AGT	BCL2	561
AGT	FGF16	646
AGT	IGF1	631
AGT	GAPDH	643
AGT	ACTB	582
AGT	ESR1	490
AGT	TNF	856
AGT	CXCR4	936
AGT	CD44	593
AGT	EDN1	953
AGT	SRC	799
AGT	IL17A	522
AGT	BDNF	606
AGT	JUN	623
AGT	SPP1	612
AGT	IL6	788
AGT	CCN2	740
AGT	HIF1A	634
AGT	CD8A	479
AGT	RHOA	625
AGT	FGF9	630
AGT	PTEN	409
AGT	CXCL1	653
AGT	AKT1	821
AGT	MMP9	704
AGT	CXCL12	704
AGT	IL10	618
AGT	PTPRC	403
AGT	TLR4	866
AGT	PTGS2	609
AGT	TGFBR1	436
AGT	CCK	817
AGT	CDH5	452
AGT	CTNNB1	492
TIMP1	CD4	463
TIMP1	FGF4	522
TIMP1	FGF20	496
TIMP1	FGF22	520
TIMP1	HGF	745
TIMP1	ENG	431
TIMP1	IL10	954
TIMP1	CXCL8	780
TIMP1	FGF5	520
TIMP1	CSF1	686
TIMP1	FLT1	445
TIMP1	MMP9	999
TIMP1	CXCL12	737
TIMP1	FGF8	495
TIMP1	AKT1	607
TIMP1	EGFR	521
TIMP1	CXCL1	663
TIMP1	MAPK3	524
TIMP1	CSF3	507
TIMP1	FOS	462
TIMP1	FGF9	522
TIMP1	PTEN	405
TIMP1	RHOA	431
TIMP1	IFNG	760
TIMP1	CSF2	544
TIMP1	CD34	539
TIMP1	ALB	737
TIMP1	FGF17	520
TIMP1	FGF13	463
TIMP1	VCAM1	577
TIMP1	VEGFC	427
TIMP1	CCND1	465
TIMP1	ITGB1	753
TIMP1	CD8A	418
TIMP1	SERPINE1	840
TIMP1	CTNNB1	482
TIMP1	FGF2	770
TIMP1	LEP	507
TIMP1	LOX	649
TIMP1	FGF7	584
TIMP1	PPARG	544
TIMP1	ANXA5	516
TIMP1	TGFA	440
TIMP1	TGFBR1	435
TIMP1	ERBB2	469
TIMP1	PTGS2	566
TIMP1	SNAI1	463
TIMP1	TLR4	664
TIMP1	MMP2	997
TIMP1	PTPRC	426
TIMP1	PXDN	532
